pair_id,noise_level,coherence
82,0.000919345999363804,0.9999999999999998
83,0.0009771525531897466,0.9999999999999998
84,0.0009881984240389214,0.9999999999999998
85,0.0009863556538155004,0.9999999999999998
86,0.0010025247569872382,0.9999999999999998
87,0.0009926622074825863,0.9999999999999998
88,0.001068086172742029,0.9999999999999998
89,0.0010658286014887124,0.9999999999999998
90,0.001025279159815382,0.9999999999999998
91,0.0009629444741530999,0.9999999999999998
92,0.0010026803848521082,0.9999999999999998
93,0.0010734492736288487,0.9999999999999998
94,0.0009642335364606777,0.9999999999999998
95,0.0009087489965452992,0.9999999999999998
96,0.0010091611425452115,0.9999999999999998
97,0.0009673634308237066,0.9999999999999998
98,0.0010951086841150268,0.9999999999999998
99,0.0010159690387893982,0.9999999999999998
100,0.0009141048949265374,0.9999999999999998
101,0.001028306502796481,0.9999999999999998
102,0.0010476415755679772,0.9999999999999998
103,0.0010609917999518568,0.9999999999999998
104,0.0009022440147443013,0.9999999999999998
105,0.000968708373309036,0.9999999999999998
106,0.0010478734870113867,0.9999999999999998
107,0.0009920101390983327,0.9999999999999998
108,0.0010454397355840952,0.9999999999999998
109,0.0010666824202008075,0.9999999999999998
110,0.0010711486923605674,0.9999999999999998
111,0.001092503776017871,0.9999999999999998
112,0.0009672526116065552,0.9999999999999998
113,0.0010362617764929495,0.9999999999999998
114,0.0010219671809450711,0.9999999999999998
115,0.0010123680301177746,0.9999999999999998
116,0.0010620317568434472,0.9999999999999998
117,0.0009049222081743772,0.9999999999999998
118,0.0009727465651116939,0.9999999999999998
119,0.0009258582920056304,0.9999999999999998
120,0.0010134938080423137,0.9999999999999998
121,0.0009317311165552191,0.9999999999999998
122,0.0009617498758223822,0.9999999999999998
123,0.001090427189690546,0.9999999999999998
124,0.0009554418042441087,0.9999999999999998
125,0.0010295502798832975,0.9999999999999998
126,0.0009050295001174622,0.9999999999999998
127,0.0010321942560209906,0.9999999999999998
128,0.0009172042787870596,0.9999999999999998
129,0.0009551699739762543,0.9999999999999998
130,0.0009209966973215136,0.9999999999999998
131,0.0010302804122318174,0.9999999999999998
132,0.0010211077600570165,0.9999999999999998
133,0.000921963306989626,0.9999999999999998
134,0.0010070536254255722,0.9999999999999998
135,0.0009804852593311225,0.9999999999999998
136,0.0009519666133904536,0.9999999999999998
137,0.000933299006746582,0.9999999999999998
138,0.0009759808594236872,0.9999999999999998
139,0.0009184560480481552,0.9999999999999998
140,0.001026308830703564,0.9999999999999998
141,0.000962635007311944,0.9999999999999998
142,0.001084903261247872,0.9999999999999998
143,0.0010502069504067253,0.9999999999999998
144,0.0009910087970146151,0.9999999999999998
145,0.0009677025170584676,0.9999999999999998
146,0.000922062192652124,0.9999999999999998
147,0.0010058087395592176,0.9999999999999998
148,0.0009475060711493057,0.9999999999999998
149,0.0010108958546250191,0.9999999999999998
150,0.0009362159085400748,0.9999999999999998
151,0.0010378445772635993,0.9999999999999998
152,0.0010438917503429624,0.9999999999999998
153,0.0010345647209989107,0.9999999999999998
154,0.0010073949710584947,0.9999999999999998
155,0.0009215021212139115,0.9999999999999998
156,0.0010768202024803667,0.9999999999999998
157,0.001011338697843027,0.9999999999999998
158,0.0010061087586816222,0.9999999999999998
159,0.0010748420995638707,0.9999999999999998
160,0.000964026278063669,0.9999999999999998
161,0.0010343013752657127,0.9999999999999998
162,0.0010898693875648247,0.9999999999999998
163,0.0009903633922880273,0.9999999999999998
164,0.0009917540033344532,0.9999999999999998
165,0.0010844557832388503,0.9999999999999998
166,0.0010021040693000663,0.9999999999999998
167,0.0009233491927720696,0.9999999999999998
168,0.001072924293503512,0.9999999999999998
169,0.0010564897199771693,0.9999999999999998
170,0.0010314117026766004,0.9999999999999998
171,0.0009171601220440503,0.9999999999999998
172,0.0009122487985148596,0.9999999999999998
173,0.0010548119205185202,0.9999999999999998
174,0.0010405309656363576,0.9999999999999998
175,0.0010375326022628395,0.9999999999999998
176,0.0010463328428659963,0.9999999999999998
177,0.0010744889671208846,0.9999999999999998
178,0.0009310383341086266,0.9999999999999998
179,0.001017316314231398,0.9999999999999998
180,0.001047958559819264,0.9999999999999998
181,0.0009361549606795751,0.9999999999999998
182,0.0010040846331146709,0.9999999999999998
183,0.0010495371657146743,0.9999999999999998
184,0.0009530753884914728,0.9999999999999998
185,0.0010407715440088274,0.9999999999999998
186,0.0009584494257470385,0.9999999999999998
187,0.000937759603203714,0.9999999999999998
188,0.0009076028048344433,0.9999999999999998
189,0.0009454073353776665,0.9999999999999998
190,0.0009514064388397738,0.9999999999999998
191,0.0009919969661380148,0.9999999999999998
192,0.0010916149826300293,0.9999999999999998
193,0.0010336014164679165,0.9999999999999998
194,0.0009221939745888319,0.9999999999999998
195,0.0009385789532330158,0.9999999999999998
196,0.0010351841089194505,0.9999999999999998
197,0.0010137288544266375,0.9999999999999998
198,0.0010882648124939816,0.9999999999999998
199,0.0010379372016249518,0.9999999999999998
200,0.0010203076441510773,0.9999999999999998
201,0.0010066212082315991,0.9999999999999998
202,0.0009466922425610026,0.9999999999999998
203,0.0010709982624686433,0.9999999999999998
204,0.0010083247195417952,0.9999999999999998
205,0.0010938826155457856,0.9999999999999998
206,0.0009331218996687052,0.9999999999999998
207,0.0009517161118463608,0.9999999999999998
208,0.0010137637368276176,0.9999999999999998
209,0.0010751933211407723,0.9999999999999998
210,0.0010030016195204138,0.9999999999999998
211,0.001070969951044439,0.9999999999999998
212,0.0010966809431671397,0.9999999999999998
213,0.001094257269898562,0.9999999999999998
214,0.0009747248055654703,0.9999999999999998
215,0.0010958748741951537,0.9999999999999998
216,0.001006294971822444,0.9999999999999998
217,0.0009268423796947603,0.9999999999999998
218,0.0010960822365088157,0.9999999999999998
219,0.001067057856910055,0.9999999999999998
220,0.0010686045922971108,0.9999999999999998
221,0.0009822424987802319,0.9999999999999998
222,0.0010340886464909158,0.9999999999999998
223,0.0010018139069009455,0.9999999999999998
224,0.0009836991397146639,0.9999999999999998
225,0.0009782846351062983,0.9999999999999998
226,0.0010353889383564723,0.9999999999999998
227,0.0009741343363467096,0.9999999999999998
228,0.0010479918410982248,0.9999999999999998
229,0.0010659496164971728,0.9999999999999998
230,0.0010114868545390903,0.9999999999999998
231,0.0009524062607590041,0.9999999999999998
232,0.00100363745919151,0.9999999999999998
233,0.0009217871118703392,0.9999999999999998
234,0.0009761439564275697,0.9999999999999998
235,0.0010073726361070079,0.9999999999999998
236,0.0010783579570144098,0.9999999999999998
237,0.0009000158449101923,0.9999999999999998
238,0.0010241602547641853,0.9999999999999998
239,0.00108737092461367,0.9999999999999998
240,0.0009075337791070946,0.9999999999999998
241,0.001060920809397416,0.9999999999999998
242,0.0009155134860528995,0.9999999999999998
243,0.0009538033002283848,0.9999999999999998
244,0.0010841414559174302,0.9999999999999998
245,0.0010507993807681337,0.9999999999999998
246,0.0010170826084570253,0.9999999999999998
247,0.0009882350552990605,0.9999999999999998
248,0.001007887213239136,0.9999999999999998
249,0.0009281274029410931,0.9999999999999998
250,0.000987368650616445,0.9999999999999998
251,0.0010829908117417077,0.9999999999999998
252,0.0010222210182078448,0.9999999999999998
253,0.0010851215876180565,0.9999999999999998
254,0.0010141924294441566,0.9999999999999998
255,0.0009140203572179767,0.9999999999999998
256,0.0009477817026336134,0.9999999999999998
257,0.0009090265141346455,0.9999999999999998
258,0.00099074239400598,0.9999999999999998
259,0.0009991893524529795,0.9999999999999998
260,0.001055875198611873,0.9999999999999998
261,0.0010766206988548526,0.9999999999999998
262,0.0009874818410594167,0.9999999999999998
263,0.0010871569918232764,0.9999999999999998
264,0.0009492179526459456,0.9999999999999998
265,0.0009214233407039788,0.9999999999999998
266,0.000945881920405988,0.9999999999999998
267,0.0009995634234798445,0.9999999999999998
268,0.000968240141476246,0.9999999999999998
269,0.0010684283752686614,0.9999999999999998
270,0.0009076374262999754,0.9999999999999998
271,0.0010789472659008441,0.9999999999999998
272,0.0010267638646133399,0.9999999999999998
273,0.0010897892742743177,0.9999999999999998
274,0.0009530888869746191,0.9999999999999998
275,0.0009549050504508595,0.9999999999999998
276,0.0009305559381606688,0.9999999999999998
277,0.0010100538296632902,0.9999999999999998
278,0.0010283386904080733,0.9999999999999998
279,0.0010652155924391529,0.9999999999999998
280,0.0009469175261452189,0.9999999999999998
281,0.0009568418965194361,0.9999999999999998
282,0.0009771799095614332,0.9999999999999998
283,0.0009033919847874379,0.9999999999999998
284,0.0010941490881866622,0.9999999999999998
285,0.0009874047059950514,0.9999999999999998
286,0.0010352235943061003,0.9999999999999998
287,0.00091170260659208,0.9999999999999998
288,0.0009009094615055899,0.9999999999999998
289,0.0009875745173022314,0.9999999999999998
290,0.0010588938646339877,0.9999999999999998
291,0.0009397200087925867,0.9999999999999998
292,0.001032668319966328,0.9999999999999998
293,0.001064780106017072,0.9999999999999998
294,0.0009573094078071984,0.9999999999999998
295,0.0009927690646245664,0.9999999999999998
296,0.0010844041234721643,0.9999999999999998
297,0.0010702480581434518,0.9999999999999998
298,0.0010221054789336299,0.9999999999999998
299,0.0010412974060321455,1.232595164407831e-32
300,0.0009702894047137611,0.9999999999999998
301,0.0009585346535874344,0.9999999999999998
302,0.0009384635565421472,0.9999999999999998
303,0.0010225313641605222,0.9999999999999998
304,0.0009314270628287873,0.9999999999999998
305,0.0010783505789591014,0.9999999999999998
306,0.0009785835015497634,0.9999999999999998
307,0.0010492633081294748,0.9999999999999998
308,0.0010306384532333586,0.9999999999999998
309,0.0010100894571373048,0.9999999999999998
310,0.0009082404318629866,0.9999999999999998
311,0.0010305439079454927,0.9999999999999998
312,0.0010932261651933103,0.9999999999999998
313,0.0010129489356250007,0.9999999999999998
314,0.001026832694803587,0.9999999999999998
315,0.0010060013333620726,0.9999999999999998
316,0.0010754812720316796,0.9999999999999998
317,0.0010263103905271043,0.9999999999999998
318,0.0009015482675210567,0.9999999999999998
319,0.0009546815561679441,0.9999999999999998
320,0.0009820799311228412,0.9999999999999998
321,0.0009882356634115406,0.9999999999999998
322,0.0010485125057299123,0.9999999999999998
323,0.000991646224757014,0.9999999999999998
324,0.0009425697094354906,0.9999999999999998
325,0.0009223253949706352,0.9999999999999998
326,0.0010422961650269542,0.9999999999999998
327,0.0009196578265727565,0.9999999999999998
328,0.00098832738236248,0.9999999999999998
329,0.001072996654806082,0.9999999999999998
330,0.0009373983049951954,0.9999999999999998
331,0.0009868030461437688,0.9999999999999998
332,0.0009704725602805298,0.9999999999999998
333,0.0009482625682682696,0.9999999999999998
334,0.0010997980914673536,0.9999999999999998
335,0.0010240259871401106,0.9999999999999998
336,0.0009892916457990585,0.9999999999999998
337,0.0010470077936258371,0.9999999999999998
338,0.0009067635964615715,0.9999999999999998
339,0.00103145940421639,0.9999999999999998
340,0.000942724880607255,0.9999999999999998
341,0.0009036481669390303,0.9999999999999998
342,0.0010412994021023548,0.9999999999999998
343,0.0010745505074892415,0.9999999999999998
344,0.0009772523313968803,0.9999999999999998
345,0.000931042576355938,0.9999999999999998
346,0.0010003099954436422,0.9999999999999998
347,0.0009869210317249768,0.9999999999999998
348,0.0009816782147253043,0.9999999999999998
349,0.001065461719360775,0.9999999999999998
350,0.0009352027789389377,0.9999999999999998
351,0.0009664402658215575,0.9999999999999998
352,0.0009649804699726989,0.9999999999999998
353,0.0010119041091232062,0.9999999999999998
354,0.0010494522267005186,0.9999999999999998
355,0.0009352499137147191,0.9999999999999998
356,0.0010376370845145528,0.9999999999999998
357,0.000915376810208512,0.9999999999999998
358,0.0010247950944747108,0.9999999999999998
359,0.001047593137295797,0.9999999999999998
360,0.0009497068142047365,0.9999999999999998
361,0.0009101288070804392,0.9999999999999998
362,0.0010321995069425755,0.9999999999999998
363,0.0009968816314856312,0.9999999999999998
364,0.0009291047976404614,0.9999999999999998
365,0.0010184236321419396,0.9999999999999998
366,0.0009827056434549026,0.9999999999999998
367,0.0010969827185654587,0.9999999999999998
368,0.0010224664836563859,0.9999999999999998
369,0.0009090404908620992,0.9999999999999998
370,0.0009693784647318716,0.9999999999999998
371,0.0009869190962426097,0.9999999999999998
372,0.001022158688308324,0.9999999999999998
373,0.000990098572319066,0.9999999999999998
374,0.0010951478340647856,0.9999999999999998
375,0.001059512986515822,0.9999999999999998
376,0.0009217877730122928,0.9999999999999998
377,0.0010983507603610537,0.9999999999999998
378,0.0010287705222571685,0.9999999999999998
379,0.0010929002459265965,0.9999999999999998
380,0.0009952112873061736,0.9999999999999998
381,0.0009222689773026195,0.9999999999999998
382,0.0009983028435857626,0.9999999999999998
383,0.0009691163214146101,0.9999999999999998
384,0.0010516869664525053,0.9999999999999998
385,0.0009502180548973031,0.9999999999999998
386,0.0009759726052561634,0.9999999999999998
387,0.0009175207647887154,0.9999999999999998
388,0.0010547372659130702,0.9999999999999998
389,0.001099653577872535,0.9999999999999998
390,0.0009943019342717617,0.9999999999999998
391,0.001078073160736131,0.9999999999999998
392,0.0010877030930012605,0.9999999999999998
393,0.0010170143242269295,0.9999999999999998
394,0.0010671256518997962,0.9999999999999998
395,0.001083097724045209,0.9999999999999998
396,0.0010707694472261037,0.9999999999999998
397,0.0009875019050688888,0.9999999999999998
398,0.0009628452361163237,0.9999999999999998
399,0.0009699677111035629,0.9999999999999998
400,0.0010713965792653684,0.9999999999999998
401,0.0010491061148782377,0.9999999999999998
402,0.0009815252781609641,0.9999999999999998
403,0.0009018207199495393,0.9999999999999998
404,0.0009665008794515983,0.9999999999999998
405,0.0009529174888118251,0.9999999999999998
406,0.00105929379537529,0.9999999999999998
407,0.0009059055839638389,0.9999999999999998
408,0.0010701845956697265,0.9999999999999998
409,0.0009675385660559852,0.9999999999999998
410,0.000996047543527385,0.9999999999999998
411,0.0009375011616582107,0.9999999999999998
412,0.001082105871474642,0.9999999999999998
413,0.0009564921173194535,0.9999999999999998
414,0.0010358967257758723,0.9999999999999998
415,0.0009041130381467738,0.9999999999999998
416,0.0009684772480853407,0.9999999999999998
417,0.000973155734944194,0.9999999999999998
418,0.0009379957709197661,0.9999999999999998
419,0.0009797211967194574,0.9999999999999998
420,0.0009039171649496192,0.9999999999999998
421,0.0009464199799676943,0.9999999999999998
422,0.001071878073272089,0.9999999999999998
423,0.001079444386439386,0.9999999999999998
424,0.0009192505009375057,0.9999999999999998
425,0.0010328277437961543,0.9999999999999998
426,0.0009568110306823971,0.9999999999999998
427,0.0010722058340942664,0.9999999999999998
428,0.0009127998166920698,0.9999999999999998
429,0.000981288185937802,0.9999999999999998
430,0.0009101714481702222,0.9999999999999998
431,0.0009532645680318761,0.9999999999999998
432,0.0010230832450377166,0.9999999999999998
433,0.0009657335540244953,0.9999999999999998
434,0.0010452859269252852,0.9999999999999998
435,0.001001439079637292,0.9999999999999998
436,0.0010091044113910569,0.9999999999999998
437,0.0010298579127410207,0.9999999999999998
438,0.0009593192917583731,0.9999999999999998
439,0.0009508912378625834,0.9999999999999998
440,0.0010776322399670807,0.9999999999999998
441,0.0009278045935434642,0.9999999999999998
442,0.0010794370380398182,0.9999999999999998
443,0.001056279382989044,0.9999999999999998
444,0.0010508178244307365,0.9999999999999998
445,0.0009073626534491228,0.9999999999999998
446,0.0010464759610016086,0.9999999999999998
447,0.0009975861705583554,0.9999999999999998
448,0.0010049018478383487,0.9999999999999998
449,0.0009728026278895127,0.9999999999999998
450,0.0010284162088651668,0.9999999999999998
451,0.0010609157507668904,0.9999999999999998
452,0.0009032096506476415,0.9999999999999998
453,0.0009703069942714233,0.9999999999999998
454,0.0010417683577420513,0.9999999999999998
455,0.0010011162742164744,0.9999999999999998
456,0.000963249232564962,0.9999999999999998
457,0.0009988633099770159,0.9999999999999998
458,0.0009001489265425823,0.9999999999999998
459,0.0010960580356544694,0.9999999999999998
460,0.0010497448338533102,0.9999999999999998
461,0.0010513049103389811,0.9999999999999998
462,0.0009307036967093316,0.9999999999999998
463,0.0009408760141595371,0.9999999999999998
464,0.0010286983828626094,0.9999999999999998
465,0.001094667212544669,0.9999999999999998
466,0.0009525699054403833,0.9999999999999998
467,0.0009239128815722504,0.9999999999999998
468,0.0009486688711785835,0.9999999999999998
469,0.0009547123944487162,0.9999999999999998
470,0.0009614117037586267,0.9999999999999998
471,0.0009572625777907987,0.9999999999999998
472,0.0010931194540008445,0.9999999999999998
473,0.0009225259839069446,0.9999999999999998
474,0.001034911148108432,0.9999999999999998
475,0.0009239331122812665,0.9999999999999998
476,0.001070193346828443,0.9999999999999998
477,0.000970887996827553,0.9999999999999998
478,0.00105589073140702,0.9999999999999998
479,0.001043497496510806,0.9999999999999998
480,0.000939201039974721,0.9999999999999998
481,0.000924652025170772,0.9999999999999998
482,0.000922816812510225,0.9999999999999998
483,0.0009494101999540094,0.9999999999999998
484,0.0010429673023945028,0.9999999999999998
485,0.0010735074550463379,0.9999999999999998
486,0.0009224225807053653,0.9999999999999998
487,0.0009808480458112123,0.9999999999999998
488,0.0010547007110976118,0.9999999999999998
489,0.0010529866914898865,0.9999999999999998
490,0.0010162380187799173,0.9999999999999998
491,0.0010443357177433853,0.9999999999999998
492,0.0010390916005860156,0.9999999999999998
493,0.0010335980818093975,0.9999999999999998
494,0.0009737396632941591,0.9999999999999998
495,0.0010400860973673392,0.9999999999999998
496,0.0009664314656924468,0.9999999999999998
497,0.0010711939339415459,0.9999999999999998
498,0.0009209306807718428,0.9999999999999998
499,0.0009021391483776504,0.9999999999999998
500,0.0009431249317499813,0.9999999999999998
501,0.0009017732224990162,0.9999999999999998
502,0.0010489647609977298,0.9999999999999998
503,0.001099556859855584,0.9999999999999998
504,0.0009848172813551814,0.9999999999999998
505,0.001001158431144243,0.9999999999999998
506,0.0009894974433440676,0.9999999999999998
507,0.0010088348296389,0.9999999999999998
508,0.0009527803399733389,0.9999999999999998
509,0.001029169947843716,0.9999999999999998
510,0.0009615536308572642,0.9999999999999998
511,0.0010030113663218767,0.9999999999999998
512,0.0009796257848767387,0.9999999999999998
513,0.0009868547453135833,0.9999999999999998
514,0.001031724203867561,0.9999999999999998
515,0.000985956993533336,0.9999999999999998
516,0.0009145923428669858,0.9999999999999998
517,0.0010322586580154506,0.9999999999999998
518,0.00101671862360505,0.9999999999999998
519,0.0010290886468811821,0.9999999999999998
520,0.0009428367058814877,0.9999999999999998
521,0.0009491906059725343,0.9999999999999998
522,0.0009531163121663565,0.9999999999999998
523,0.0010287141936958628,0.9999999999999998
524,0.0009588622937513867,0.9999999999999998
525,0.0009161673490517302,0.9999999999999998
526,0.0010210470101621226,0.9999999999999998
527,0.0009102283920885334,0.9999999999999998
528,0.0009932388609284308,0.9999999999999998
529,0.0009517141764132771,0.9999999999999998
530,0.0010422018670713485,0.9999999999999998
531,0.000984503405396847,0.9999999999999998
532,0.0009682792162934515,0.9999999999999998
533,0.0010301412704101592,0.9999999999999998
534,0.0009383302865187626,0.9999999999999998
535,0.0010645600532878123,0.9999999999999998
536,0.0010820779308835496,0.9999999999999998
537,0.0009089082045094556,0.9999999999999998
538,0.0010252072128203173,0.9999999999999998
539,0.0010840573371766172,0.9999999999999998
540,0.001049210618768888,0.9999999999999998
541,0.0010128604839998608,0.9999999999999998
542,0.0010285651423677816,0.9999999999999998
543,0.001085514375548161,0.9999999999999998
544,0.000927053072074607,0.9999999999999998
545,0.0009293378440888235,0.9999999999999998
546,0.001012847337682815,0.9999999999999998
547,0.0009380802588603212,0.9999999999999998
548,0.0010728547931959508,0.9999999999999998
549,0.0010321495933201747,0.9999999999999998
550,0.0009903217409508351,0.9999999999999998
551,0.0010241972321035598,0.9999999999999998
552,0.0010603957517960306,0.9999999999999998
553,0.000986163418085163,0.9999999999999998
554,0.0010617501816122055,0.9999999999999998
555,0.001034515706794143,0.9999999999999998
556,0.000995839172098734,0.9999999999999998
557,0.0010397463404853643,0.9999999999999998
558,0.0009962931333695898,0.9999999999999998
559,0.0009805504792505962,0.9999999999999998
560,0.0009868420851850419,0.9999999999999998
561,0.000956566349363662,0.9999999999999998
562,0.0009681417557086524,0.9999999999999998
563,0.0010099771094299898,0.9999999999999998
564,0.0009438029814347374,0.9999999999999998
565,0.0009165108911318307,0.9999999999999998
566,0.0009008529217489709,0.9999999999999998
567,0.0009308267314628437,0.9999999999999998
568,0.000993674193561648,0.9999999999999998
569,0.001060557795915718,0.9999999999999998
570,0.0009222131897298961,0.9999999999999998
571,0.0009742970575463578,0.9999999999999998
572,0.001029124230631142,0.9999999999999998
573,0.0010753392477405171,0.9999999999999998
574,0.0009246921815728474,0.9999999999999998
575,0.0010692910280728205,0.9999999999999998
576,0.0009924766895308434,0.9999999999999998
577,0.0009254639321573991,0.9999999999999998
578,0.0009443556936329463,0.9999999999999998
579,0.0009783317068917388,0.9999999999999998
580,0.00096120888443854,0.9999999999999998
581,0.001071873831987321,0.9999999999999998
582,0.0009092372058142054,0.9999999999999998
583,0.000980739949313856,0.9999999999999998
584,0.0009896696035347347,1.232595164407831e-32
585,0.0010649336122079257,0.9999999999999998
586,0.001078007141295575,0.9999999999999998
587,0.0010616840966209615,0.9999999999999998
588,0.0009108616583850541,0.9999999999999998
589,0.0010410466141976534,0.9999999999999998
590,0.0009053355184723326,0.9999999999999998
591,0.0009869186232986588,0.9999999999999998
592,0.0010689874308520504,0.9999999999999998
593,0.0010407952805441326,0.9999999999999998
594,0.0010613243195763085,0.9999999999999998
595,0.0010968875751059066,0.9999999999999998
596,0.001091710871783028,0.9999999999999998
597,0.0010750220244699546,0.9999999999999998
598,0.0010631679757867564,0.9999999999999998
599,0.000905104594233199,0.9999999999999998
600,0.001042948954008342,0.9999999999999998
601,0.0010293312466112148,0.9999999999999998
602,0.0010427320196769473,0.9999999999999998
603,0.0009295080232266579,0.9999999999999998
604,0.0010145543113929728,0.9999999999999998
605,0.0009485450421333476,0.9999999999999998
606,0.0009161090072131623,0.9999999999999998
607,0.00099752951913254,0.9999999999999998
608,0.0010139522097048475,0.9999999999999998
609,0.0009890815211168395,0.9999999999999998
610,0.0010516473391817488,0.9999999999999998
611,0.0010449910817537664,0.9999999999999998
612,0.001019191763136758,0.9999999999999998
613,0.0009187110264778559,0.9999999999999998
614,0.0009980247370147545,0.9999999999999998
615,0.0010775338948656678,0.9999999999999998
616,0.0009005007236397966,0.9999999999999998
617,0.0010141963317288226,0.9999999999999998
618,0.0010546730334804856,0.9999999999999998
619,0.0010235905935666715,0.9999999999999998
620,0.0010208192041681774,0.9999999999999998
621,0.0010543587773041356,0.9999999999999998
622,0.0010322625665353305,0.9999999999999998
623,0.0009830368635121026,0.9999999999999998
624,0.0009219238431632899,0.9999999999999998
625,0.0010623171661804684,0.9999999999999998
626,0.0009024377523615243,0.9999999999999998
627,0.0010547915080686035,0.9999999999999998
628,0.0010443701929134547,0.9999999999999998
629,0.0010682040641278908,0.9999999999999998
630,0.0009606302531609878,0.9999999999999998
631,0.0009174829952558603,0.9999999999999998
632,0.0010617276557589722,0.9999999999999998
633,0.0010063369388570208,0.9999999999999998
634,0.0010438007579945676,0.9999999999999998
635,0.0009318618626069162,0.9999999999999998
636,0.0009093379623257747,0.9999999999999998
637,0.0010672505814862062,0.9999999999999998
638,0.0009248091715732869,0.9999999999999998
639,0.0010609039044653776,0.9999999999999998
640,0.0010206611589500553,0.9999999999999998
641,0.0009950620891287154,0.9999999999999998
642,0.0010646394884225056,0.9999999999999998
643,0.0010138183035554584,0.9999999999999998
644,0.0009849384307299563,0.9999999999999998
645,0.000967275603338631,0.9999999999999998
646,0.0009376007629056195,0.9999999999999998
647,0.0009445653210691557,0.9999999999999998
648,0.0009711070666824998,0.9999999999999998
649,0.0010714139367626534,0.9999999999999998
650,0.0009109668377422748,0.9999999999999998
651,0.0010846850254924135,0.9999999999999998
652,0.0009961867702720192,0.9999999999999998
653,0.0010821538159368914,0.9999999999999998
654,0.0010989620433552471,0.9999999999999998
655,0.0009489549424169421,0.9999999999999998
656,0.0009874375007582288,0.9999999999999998
657,0.0009672191814310693,0.9999999999999998
658,0.0009520954709073766,0.9999999999999998
659,0.0010404760228802461,0.9999999999999998
660,0.0009100307455237202,0.9999999999999998
661,0.0010321906435408273,0.9999999999999998
662,0.0009256685063951293,0.9999999999999998
663,0.0009130893227258819,0.9999999999999998
664,0.00105574066155506,0.9999999999999998
665,0.0010996103322142058,0.9999999999999998
666,0.000947788733657048,0.9999999999999998
667,0.0009500467797198923,0.9999999999999998
668,0.0009773298140230368,0.9999999999999998
669,0.0009147879563008419,0.9999999999999998
670,0.000990452696066797,0.9999999999999998
